"","X.Clostridium..innocuum.group","X.Eubacterium..brachy.group","X.Eubacterium..eligens.group","X.Eubacterium..fissicatena.group","X.Eubacterium..hallii.group","X.Eubacterium..nodatum.group","X.Eubacterium..oxidoreducens.group","X.Eubacterium..ruminantium.group","X.Eubacterium..siraeum.group","X.Eubacterium..tenue.group","X.Eubacterium..ventriosum.group","X.Eubacterium..xylanophilum.group","X.Ruminococcus..gauvreauii.group","X.Ruminococcus..gnavus.group","X.Ruminococcus..torques.group","X28.4","Abiotrophia","Acetanaerobacterium","Acetatifactor","Acidaminococcus","Acidovorax","Acinetobacter","Actinobacillus","Actinomyces","Adlercreutzia","Aeromonas","Agathobacter","Akkermansia","Alcaligenes","Alcanivorax","Alistipes","Allisonella","Alloprevotella","Anaerococcus","Anaerofilum","Anaerofustis","Anaeroplasma","Anaerostignum","Anaerostipes","Anaerotruncus","Anaerovorax","Angelakisella","Aquamonas","Asaccharobacter","Asaccharospora","ASF356","Asteroleplasma","Atopobium","Bacillus","Bacteroides","Barnesiella","Bifidobacterium","Bilophila","Blautia","Brevundimonas","Butyricicoccus","Butyricimonas","CAG.352","CAG.56","Calorithrix","Campylobacter","Candidatus.Profftella","Candidatus.Soleaferrea","Candidatus.Stoquefichus","Caproiciproducens","Catabacter","Catenibacillus","Catenibacterium","Catenisphaera","Christensenella","Christensenellaceae.R.7.group","Chryseobacterium","Citrobacter","Cloacibacillus","Clostridioides","Clostridium.sensu.stricto.1","Clostridium.sensu.stricto.2","Colidextribacter","Collinsella","Conservatibacter","Coprobacillus","Coprobacter","Coprococcus","Corynebacterium","Cronobacter","Cuneatibacter","Cutibacterium","Defluviitaleaceae.UCG.011","Delftia","Desulfovibrio","Dialister","Dielma","DNF00809","Dorea","DTU089","Eggerthella","Eisenbergiella","Elusimicrobium","Enterobacter","Enterococcus","Enterorhabdus","Enteroscipio","Epulopiscium","Erysipelatoclostridium","Erysipelotrichaceae.UCG.003","Escherichia.Shigella","Eubacterium","Ezakiella","F0332","Faecalibacterium","Faecalitalea","Family.XIII.AD3011.group","Family.XIII.UCG.001","Fenollaria","Finegoldia","Flavonifractor","Fournierella","Frisingicoccus","Fructilactobacillus","Fusicatenibacter","Fusobacterium","Gallicola","GCA.900066575","GCA.900066755","Gemella","Gordonibacter","Granulicatella","Haemophilus","Halomonas","Harryflintia","Helicobacter","Holdemanella","Holdemania","Holzapfelia","Howardella","HT002","Hungatella","Intestinibacter","Intestinimonas","Klebsiella","Kluyvera","Kosakonia","Lachnoclostridium","Lachnospira","Lachnospiraceae.AC2044.group","Lachnospiraceae.FCS020.group","Lachnospiraceae.NC2004.group","Lachnospiraceae.ND3007.group","Lachnospiraceae.NK4A136.group","Lachnospiraceae.NK4B4.group","Lachnospiraceae.UCG.001","Lachnospiraceae.UCG.003","Lachnospiraceae.UCG.004","Lachnospiraceae.UCG.008","Lachnospiraceae.UCG.009","Lachnospiraceae.UCG.010","Lacticaseibacillus","Lactiplantibacillus","Lactobacillus","Lactococcus","Lactonifactor","Latilactobacillus","Lautropia","Lawsonella","Leuconostoc","Libanicoccus","Ligilactobacillus","Limosilactobacillus","Mailhella","Mannheimia","Marvinbryantia","Megamonas","Megasphaera","Merdibacter","Methanobrevibacter","Mitsuokella","Mogibacterium","Monoglobus","Morganella","Moryella","Murdochiella","Muribaculum","Murimonas","Negativibacillus","Negativicoccus","Neisseria","NK4A214.group","Ochrobactrum","Odoribacter","Oerskovia","Olsenella","Oscillibacter","Oscillospira","Ottowia","Oxalobacter","Paeniclostridium","Paludicola","Papillibacter","Parabacteroides","Paraprevotella","Parasporobacterium","Parasutterella","Parvimonas","Paucibacter","Pectobacterium","Peptoclostridium","Peptococcus","Peptoniphilus","Peptostreptococcus","Phascolarctobacterium","Phocea","Phyllobacterium","Porphyromonas","Prevotella","Prevotella_7","Prevotella_9","Prevotellaceae.NK3B31.group","Prevotellaceae.UCG.001","Proteus","Providencia","Pseudobutyrivibrio","Pseudoflavonifractor","Pseudomonas","Psychrobacter","Pyramidobacter","Ralstonia","Raoultella","Raoultibacter","Rhodococcus","Rikenellaceae.RC9.gut.group","Romboutsia","Roseburia","Rothia","Ruminiclostridium","Ruminococcus","S5.A14a","Salinibacter","Salmonella","Sarcina","Sellimonas","Senegalimassilia","Shuttleworthia","Slackia","Solobacterium","Staphylococcus","Stenotrophomonas","Stomatobaculum","Streptococcus","Subdoligranulum","Succinivibrio","Sutterella","Syntrophococcus","Tepidimonas","Terrisporobacter","Thermus","TM7x","Trabulsiella","Turicibacter","Tuzzerella","Tyzzerella","UBA1819","UC5.1.2E3","UCG.002","UCG.003","UCG.004","UCG.005","UCG.008","UCG.009","Uruburuella","Varibaculum","Veillonella","Victivallis","Weissella","status"
"SRR9666869",0,0,631,68,0,0,0,84,198,0,336,73,0,130,420,0,0,2,0,0,0,0,0,0,0,0,650,131,0,0,883,0,14,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,10723,106,71,105,283,0,152,0,104,13,0,0,0,0,0,0,0,0,0,0,5,528,0,0,0,0,49,0,77,9,0,0,0,201,0,0,0,0,2,0,26,4,0,0,41,10,0,73,0,0,0,0,0,0,0,0,287,0,2,0,1896,0,0,0,5,0,146,0,7,0,48,0,0,5,6,0,2,5,34,0,0,0,9,0,0,0,0,144,0,59,22,0,0,825,419,4,0,0,12,845,0,27,4,170,0,13,156,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,350,0,0,0,0,117,4,0,4,0,0,0,735,0,0,1588,0,0,0,0,11,0,0,0,0,0,0,272,8,4501,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1231,0,0,848,0,0,0,0,28,0,0,0,0,0,0,0,0,780,0,86,0,0,0,0,0,0,11,20,7,47,0,960,116,0,250,0,9,0,0,0,0,0,"ASD"
"SRR9666870",0,0,680,59,8,0,0,143,418,0,333,234,0,262,314,0,0,2,0,0,0,0,0,0,0,0,1573,7,0,0,667,0,13,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,15983,19,171,101,316,0,269,0,285,45,0,0,0,3,0,0,0,0,0,0,0,122,2,0,0,0,18,0,92,18,0,0,0,188,0,0,0,0,12,0,31,0,0,0,54,12,0,88,0,0,0,0,0,0,0,0,571,0,0,0,6513,0,0,0,7,0,185,0,0,0,106,0,0,9,6,3,0,5,52,0,0,0,0,0,0,0,0,206,0,36,66,0,0,1368,566,0,10,0,15,993,0,21,0,417,0,18,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,0,0,0,0,0,0,0,5,393,0,0,0,0,110,0,0,0,0,0,0,1223,0,0,1011,0,0,0,0,6,0,0,0,0,0,0,7,12,358,8,0,0,0,0,0,0,0,0,0,13,0,0,0,0,5265,0,0,842,0,0,0,0,7,0,0,0,0,0,0,0,0,1618,0,37,0,0,0,0,0,0,10,76,13,65,0,1111,130,0,222,0,9,0,0,0,0,0,"ASD"
"SRR9666871",0,0,352,71,0,0,0,215,326,0,146,59,0,163,328,4,0,0,0,0,0,0,0,0,0,0,599,202,0,0,703,0,14,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,10934,699,4355,48,228,0,136,0,110,29,0,0,0,5,0,0,0,0,0,0,11,101,0,0,0,0,193,0,102,133,0,0,7,209,0,0,0,0,9,0,8,0,0,0,68,17,0,76,0,0,0,0,0,0,0,0,707,0,0,0,1716,0,0,0,5,0,143,0,0,0,43,0,0,5,5,0,0,5,119,0,0,0,0,0,0,0,0,437,0,16,22,0,0,785,474,0,0,0,17,556,0,29,3,217,0,14,166,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,267,0,0,0,0,0,0,0,4,219,0,0,0,0,92,0,0,0,0,0,0,928,0,0,1053,0,0,0,0,0,0,0,0,0,0,0,6,7,63,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1317,0,0,480,0,0,0,0,5,0,0,0,0,0,0,0,0,725,0,62,0,0,0,0,0,0,121,156,0,60,0,987,81,0,197,0,16,0,0,0,0,0,"ASD"
"SRR9666872",0,0,394,102,0,0,0,34,73,0,143,66,0,275,304,0,0,0,0,0,0,0,0,0,0,0,503,4,0,0,352,0,27,0,0,0,0,7,55,0,0,0,0,0,0,0,0,0,0,17889,44,75,101,200,0,117,0,944,13,0,0,0,0,0,0,0,0,0,0,0,183,0,27,0,0,33,0,89,6,0,0,0,235,0,0,0,0,0,0,196,0,0,0,36,5,0,96,0,0,0,0,0,0,0,0,373,0,0,0,1778,0,0,0,4,0,144,0,5,0,44,0,0,6,4,2,0,2,107,0,0,0,0,0,0,0,0,144,0,31,106,0,0,1021,323,7,0,0,10,1054,0,34,4,304,0,29,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,3,825,0,0,0,0,78,5,0,0,0,0,0,694,0,0,200,0,0,0,0,6,0,0,0,0,0,0,10,18,657,13,10,0,0,0,0,0,0,0,0,8,0,0,0,0,1198,0,0,747,0,0,0,0,6,0,0,0,0,0,0,0,0,617,0,123,0,0,0,0,0,0,21,23,12,21,0,1131,127,0,179,0,0,0,0,0,0,4,"ASD"
"SRR9666873",0,0,326,53,14,0,0,118,78,0,848,61,0,202,358,3,0,7,0,0,0,8,0,4,0,0,1032,8,0,0,926,0,27,0,0,0,0,0,321,0,0,0,0,0,0,0,0,0,0,21224,107,203,124,401,0,222,0,295,56,0,0,0,0,0,0,0,0,0,0,0,346,8,0,0,0,21,0,165,7,0,0,15,188,0,0,0,0,12,0,9,0,0,0,45,18,0,108,0,0,0,0,0,0,0,0,379,0,3,0,4364,0,0,0,5,0,313,0,9,0,151,0,0,21,0,3,0,0,23,0,0,0,0,0,0,0,0,223,0,74,39,0,0,1810,443,5,7,0,18,1862,0,42,9,382,0,55,310,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,317,0,0,0,0,0,0,0,0,694,0,0,0,0,172,0,69,0,0,0,0,2134,0,0,258,0,0,0,0,2,0,0,0,0,0,0,27,14,300,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,964,0,0,1616,0,0,0,0,5,0,0,0,0,0,0,0,0,689,0,70,0,0,0,0,0,0,5,30,4,101,0,960,98,0,332,0,8,275,0,0,0,0,"ASD"
"SRR9666874",0,0,500,115,6,0,0,63,349,0,291,80,0,171,413,0,3,3,0,0,0,4,0,2,0,0,1112,2155,0,0,205,0,15,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0,13538,103,81,42,408,0,179,0,111,10,0,0,0,0,0,0,0,0,0,0,3,408,0,24,0,0,68,0,144,5,0,0,0,163,0,0,0,0,0,0,138,0,0,0,21,3,0,96,0,0,0,0,0,0,0,0,314,0,0,0,5149,0,0,0,6,0,228,0,0,0,81,0,0,11,7,2,0,5,73,0,0,0,0,0,0,0,0,193,0,44,49,0,0,1228,747,6,4,0,21,1003,0,16,4,338,0,19,127,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,356,0,0,0,0,0,0,0,0,212,0,0,0,0,123,5,0,0,0,0,0,930,0,0,497,0,0,0,0,3,0,0,0,0,0,0,22,8,357,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,755,0,0,2239,0,0,0,0,45,0,0,0,0,0,0,0,0,1505,0,328,0,0,0,0,0,0,8,42,0,37,0,728,95,0,185,0,7,0,0,0,0,0,"ASD"
"SRR9666875",0,0,826,113,16,0,0,95,36,0,87,95,8,110,656,4,0,2,0,0,0,0,0,0,0,0,614,771,0,0,767,0,15,0,0,0,0,8,128,0,0,0,0,0,0,0,0,0,0,11423,19,145,29,234,0,157,0,199,48,0,0,0,0,0,0,0,0,0,0,0,219,7,0,0,0,100,0,168,19,0,0,9,346,0,0,0,0,7,0,0,0,0,0,170,10,0,66,0,0,0,0,0,0,0,0,692,0,0,0,3135,0,0,0,0,0,256,0,58,0,119,0,0,24,5,2,0,5,49,0,0,0,3,0,0,0,0,160,0,43,107,0,0,1628,1027,0,5,0,14,1584,0,30,0,432,0,20,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,0,0,0,0,0,0,0,0,243,0,0,0,0,91,4,0,0,0,0,0,692,0,0,111,0,0,0,0,0,0,0,0,0,0,0,777,0,2145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1443,5,0,1091,0,0,0,0,31,0,0,0,0,0,0,0,0,821,0,81,0,0,0,0,0,0,6,83,13,119,0,576,67,0,165,0,5,0,0,0,0,0,"ASD"
"SRR9666876",0,0,811,143,9,0,0,661,105,0,157,100,0,327,463,6,2,3,0,0,0,0,0,0,0,0,1166,24,0,0,303,0,18,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,19947,124,66,59,268,0,146,0,284,41,0,0,0,0,0,0,0,0,0,0,3,108,6,0,0,0,14,0,117,5,0,0,9,142,0,0,0,0,0,0,9,0,0,0,40,2,0,149,0,0,0,0,0,0,0,0,1442,0,2,0,3990,0,0,0,5,0,124,0,11,0,55,0,0,15,0,0,0,0,27,0,0,0,0,0,0,0,0,552,0,10,46,0,0,1242,650,0,9,0,20,1428,0,110,23,322,0,17,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,221,0,0,0,0,54,0,0,0,0,0,0,498,0,0,302,0,0,0,0,4,0,0,0,0,0,0,20,4365,55,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2227,0,0,563,0,0,0,0,10,0,0,0,0,0,0,0,0,2003,0,514,0,0,0,0,0,0,5,19,9,111,0,521,89,0,103,0,5,0,0,0,0,0,"ASD"
"SRR9666877",0,0,519,43,9,0,0,73,111,0,168,32,5,201,447,0,0,2,0,0,0,0,0,0,0,0,421,24,0,0,412,0,12,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,15257,98,405,46,195,0,166,0,654,12,0,0,0,4,0,0,0,0,0,0,3,355,0,0,0,0,14,0,83,35,0,0,6,254,0,0,0,0,0,0,16,0,0,0,47,0,0,74,0,0,0,0,0,0,0,0,490,0,2,0,2525,0,0,0,5,0,163,0,10,0,58,0,0,0,0,4,0,3,15,0,0,0,0,0,0,0,0,145,0,32,62,0,0,896,365,0,0,0,7,849,0,11,5,182,0,17,159,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,980,0,0,0,0,108,0,0,0,0,0,0,779,0,0,168,0,0,0,0,0,0,0,0,0,0,2,13,10,352,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,0,0,1355,0,0,0,0,9,0,0,0,0,0,0,0,0,982,0,37,0,0,0,0,0,0,2,26,6,67,0,995,98,0,228,0,12,0,0,0,0,0,"ASD"
"SRR9666878",0,0,612,54,0,0,0,143,171,0,190,57,0,452,308,5,2,0,0,0,0,0,0,0,0,0,780,5,0,0,455,0,13,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,15710,66,279,264,238,0,124,0,86,53,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,91,0,65,24,0,0,4,192,0,0,0,0,7,0,5,0,0,0,39,5,0,63,0,0,0,0,0,0,0,0,361,0,0,0,3538,0,0,0,3,0,157,9,14,0,131,0,0,6,9,0,0,2,32,0,0,0,0,0,0,0,0,211,0,24,54,0,0,1729,527,6,0,0,4,929,0,58,0,227,0,13,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,462,0,0,0,0,49,0,0,0,0,0,0,735,0,0,257,0,0,0,0,5,0,0,0,0,0,0,8,3,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,855,0,0,698,0,0,0,0,14,0,0,0,0,0,0,0,0,4467,0,18,0,0,0,0,0,0,10,25,0,45,0,960,119,0,181,0,4,0,0,0,0,0,"ASD"
"SRR9666879",0,0,426,28,4,0,0,182,143,0,169,98,0,150,238,5,0,0,0,0,0,0,0,0,0,0,652,7,0,0,844,0,8,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,10907,108,4917,73,263,0,145,0,120,56,0,0,0,0,0,0,0,0,0,0,3,702,0,0,0,0,20,0,82,29,0,0,5,296,0,0,0,0,11,0,41,0,0,0,98,8,0,81,0,0,0,0,0,0,0,0,885,0,0,0,4022,0,0,0,2,0,118,0,4,0,89,0,0,25,0,2,0,3,60,0,0,0,0,0,0,0,0,176,0,24,51,0,0,1006,311,18,11,0,28,890,0,54,9,396,0,21,185,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,3,463,0,0,0,0,126,6,0,2,0,0,0,1021,0,0,997,0,0,0,0,14,0,0,0,0,0,0,117,7,681,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,531,0,0,663,0,0,0,0,17,0,0,0,0,0,0,0,0,607,0,239,0,0,0,0,0,0,7,24,8,142,0,964,197,0,386,0,6,0,0,0,0,0,"ASD"
"SRR9666880",0,0,676,44,0,0,0,119,90,0,272,141,0,174,304,0,0,2,0,0,0,0,0,0,0,0,1327,13,0,0,1760,0,16,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,13352,211,527,103,192,0,144,0,778,31,0,0,0,0,0,0,0,0,0,0,5,607,0,48,0,0,35,0,136,44,0,0,23,334,0,0,0,0,16,0,41,3,0,0,40,12,0,100,0,0,0,0,0,0,0,0,2270,0,0,0,2898,0,0,0,5,0,188,0,6,0,96,0,0,0,5,0,0,0,115,0,0,0,0,0,0,0,0,176,0,37,480,0,0,1219,553,0,0,0,15,607,0,82,0,338,0,30,186,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,306,0,0,0,0,0,0,0,0,2341,0,0,0,0,127,0,0,7,0,0,0,1775,0,0,741,0,0,0,0,4,0,0,0,0,0,0,8,8,183,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678,0,0,1513,0,0,0,0,46,0,0,0,0,0,0,0,0,623,0,37,0,0,0,0,0,0,10,21,4,50,0,1698,169,0,298,0,9,0,0,0,0,0,"ASD"
"SRR9666881",0,0,1064,45,9,0,0,203,77,0,125,54,0,350,105,93,0,4,0,0,0,0,0,4,0,0,365,5,0,0,255,0,81,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,5603,49,16289,23,1293,0,131,0,210,20,0,0,0,0,0,0,0,0,0,0,0,292,0,0,0,0,60,0,77,315,0,0,8,492,0,0,0,0,0,0,0,0,0,0,56,7,0,19,0,0,0,0,0,0,0,0,145,0,0,0,824,0,0,0,2,0,113,0,0,0,33,0,0,17,0,0,0,3,72,0,0,0,2,0,0,0,0,37,0,7,27,0,0,539,659,0,0,0,17,470,0,43,0,365,0,9,114,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,3,315,0,0,0,0,58,3,0,3,0,0,0,314,0,0,86,0,0,0,0,0,0,0,0,0,0,2,54,2,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621,0,0,514,0,0,0,0,7,0,0,0,0,0,0,0,0,5921,0,31,0,0,0,0,0,0,6,0,3,367,0,784,83,0,183,0,4,0,0,0,0,0,"ASD"
"SRR9666882",0,0,337,27,8,0,0,176,147,0,61,47,0,320,173,0,0,2,0,0,0,0,0,0,0,0,455,226,0,0,1450,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,25743,1231,190,48,307,0,213,0,221,18,0,0,0,7,0,0,0,0,0,0,8,510,0,0,0,0,34,0,106,14,0,0,28,297,0,0,0,0,3,0,9,0,0,0,102,56,0,60,0,0,0,0,0,0,0,0,104,0,0,0,3147,0,0,0,0,0,189,4,0,0,63,0,0,13,5,5,2,9,23,0,0,0,0,0,0,0,0,56,0,19,33,0,0,1169,377,0,0,0,11,1317,0,61,8,259,0,25,207,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,262,0,0,0,0,0,0,0,0,377,0,0,0,0,97,0,0,15,0,5,0,1646,0,0,279,0,0,0,0,5,0,0,0,0,0,0,0,4,340,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,373,0,0,860,0,0,0,0,0,0,0,0,0,0,0,0,0,1791,0,43,0,0,0,0,0,0,13,14,14,155,0,1153,100,0,765,0,0,0,0,0,0,0,"ASD"
"SRR9666883",0,0,1346,159,6,0,0,193,40,0,150,85,0,150,329,4,0,2,0,0,0,0,0,0,0,0,844,70,0,0,1838,0,0,0,0,0,0,0,263,0,0,0,0,0,0,0,0,0,0,17842,109,191,114,370,0,181,0,2631,43,0,0,0,2,0,0,0,0,0,0,6,281,0,0,0,0,49,0,118,41,0,0,33,332,0,0,0,0,0,0,15,0,0,0,48,7,0,9,0,0,0,0,0,0,0,0,155,0,0,0,5550,0,0,0,0,0,419,0,3,0,71,0,0,33,5,0,3,0,64,0,0,0,2,0,0,0,0,49,0,40,101,0,0,1431,630,0,0,0,10,1112,0,80,0,241,0,15,274,0,0,3,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,255,0,0,0,0,124,4,0,0,0,0,0,2015,0,0,627,0,0,0,0,0,0,0,0,0,0,0,41,0,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1156,0,0,904,0,0,0,0,4,0,0,0,0,0,0,0,0,2076,0,69,0,0,0,0,0,0,19,98,2,116,0,981,79,0,186,0,4,0,0,0,0,3,"ASD"
"SRR9666884",0,0,491,125,6,0,0,138,23,0,49,23,0,92,208,0,0,2,0,0,0,0,0,0,0,0,1111,26,0,0,157,0,76,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,14402,102,99,24,225,0,94,0,9,16,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,82,0,57,37,0,0,4,72,0,0,0,0,0,0,4,0,0,0,42,2,0,0,0,0,0,0,0,0,0,0,167,0,0,0,6840,0,0,0,0,0,109,0,0,0,34,0,0,12,4,2,0,0,1419,0,0,0,2,0,0,0,0,52,0,15,154,0,0,1558,1670,0,0,0,9,830,0,42,0,320,0,14,43,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,108,0,0,0,0,0,0,0,4,49,0,0,0,0,34,0,0,0,0,0,0,505,0,0,274,0,0,0,0,0,0,0,0,0,0,0,95,0,640,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,1182,0,0,550,0,0,0,0,0,0,0,0,0,0,0,0,0,402,0,71,0,0,0,0,0,0,12,45,14,32,0,199,47,0,54,0,0,0,0,0,0,0,"ASD"
"SRR9666885",0,0,949,56,10,0,0,599,290,0,493,127,0,95,256,0,0,0,0,0,0,0,0,0,0,0,1187,17,0,0,1068,0,0,0,0,0,0,7,148,0,0,0,0,0,0,0,0,0,0,16550,284,71,101,496,0,191,0,378,14,0,0,0,0,0,0,0,0,0,0,3,1032,0,0,0,0,32,0,103,18,0,0,57,348,0,0,0,0,0,0,16,0,0,0,54,16,0,21,0,0,0,0,0,0,0,0,104,0,0,0,1924,0,0,0,0,0,185,0,13,0,84,0,0,25,0,2,0,3,49,0,0,0,0,0,0,0,0,25,0,28,110,0,0,1311,744,21,6,0,15,1652,0,74,14,256,0,20,233,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,199,0,0,0,0,0,0,0,5,617,0,0,0,0,132,0,0,0,0,0,0,1161,0,0,447,0,0,0,0,0,0,0,0,0,0,0,0,0,5441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,806,0,0,889,0,0,0,0,6,0,0,0,0,0,0,0,0,760,0,21,0,0,0,0,0,0,13,0,0,57,0,2364,160,0,501,0,8,0,0,0,0,0,"ASD"
"SRR9666886",0,0,703,44,12,0,0,348,40,0,138,87,0,806,419,7,0,3,0,0,0,3,0,0,0,0,957,33,0,0,976,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,12961,160,165,23,321,0,201,0,366,16,0,0,0,3,0,0,0,0,0,0,6,512,0,0,0,0,45,0,176,17,0,0,16,270,0,0,0,0,0,0,12,0,0,0,45,259,0,68,0,0,0,0,0,0,0,0,285,0,0,0,2359,0,0,0,0,0,144,0,8,0,87,0,0,36,0,0,0,4,55,0,0,0,6,0,0,0,0,52,0,51,85,0,0,1218,762,5,0,0,7,1160,0,149,0,212,0,37,220,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,0,0,0,0,0,0,0,0,373,0,0,0,0,158,0,0,2,0,3,0,1298,0,0,328,0,0,0,0,3,0,0,0,0,0,0,0,0,191,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1343,0,0,1119,0,0,0,0,23,0,0,0,0,0,0,0,0,1024,0,170,0,0,0,0,0,0,7,85,3,88,0,1422,78,0,371,0,0,0,0,0,0,0,"ASD"
"SRR9666887",0,0,1234,48,0,0,0,118,35,0,146,27,0,171,83,0,0,0,0,0,0,0,0,2,0,0,2996,307,0,0,503,0,0,0,0,0,0,7,174,0,0,0,0,0,0,0,0,0,0,15333,70,239,31,270,0,64,0,142,20,0,0,0,0,0,0,0,0,0,0,9,253,0,0,0,0,27,0,53,13,0,0,15,157,0,0,0,0,4,0,2,0,0,0,95,8,0,218,0,0,0,0,0,0,0,0,212,0,0,0,5313,0,0,0,0,0,252,0,26,0,122,0,0,13,0,2,0,2,2325,0,0,0,4,0,0,0,0,74,0,6,84,0,0,572,2131,0,0,0,14,1028,0,25,5,130,0,17,73,0,0,5,0,0,0,0,0,0,0,3,0,0,337,0,0,8,0,0,0,0,101,0,0,0,0,0,0,0,0,155,0,0,0,0,146,0,0,0,0,0,0,916,0,0,905,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2059,0,0,905,0,0,0,0,7,0,0,0,0,0,0,0,0,584,0,42,0,0,0,0,0,0,29,6,2,25,0,403,29,0,98,0,0,0,0,0,0,0,"ASD"
"SRR9666888",0,0,383,59,7,0,0,120,38,0,64,62,0,192,241,0,0,2,0,0,0,4,0,0,0,0,273,23,0,0,1601,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,16391,93,2557,71,131,0,64,0,167,12,0,0,0,0,0,0,0,0,0,0,0,1702,0,0,0,0,63,0,70,9,0,0,65,113,0,0,0,0,0,0,26,0,0,0,32,7,0,0,0,0,0,0,0,0,0,0,374,0,0,0,1068,0,0,0,0,0,104,0,0,0,23,0,0,15,0,2,0,0,35,0,0,0,0,0,0,0,0,143,0,16,30,0,0,507,208,4,0,0,4,511,0,22,0,115,0,36,68,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,155,0,0,0,0,67,11,0,2,0,0,0,1875,0,0,1173,0,0,0,0,7,0,0,0,0,0,0,2,7,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,0,0,611,0,0,0,0,0,0,0,0,0,0,0,0,0,393,0,44,0,0,0,0,0,0,0,9,2,108,0,858,70,0,213,0,0,0,0,0,0,0,"ASD"
