"","Sample Name","AD","ASD","Control","PD","Pred","True"
"269","SRR16303503",0.168633116171197,0.162441492125351,0.575411039569111,0.0935143521343405,"Control","Control"
"270","SRR16303504",0.0533267754415889,0.0254825555324918,0.0348558892617407,0.886334779764179,"PD","Control"
"271","SRR16303506",0.248122163109978,0.201369383535005,0.299027547704491,0.251480905650526,"Control","AD"
"272","SRR16303507",0.735346621252069,0.144873553008626,0.0391104165615697,0.0806694091777356,"AD","AD"
"273","SRR16303508",0.525290937777674,0.440783331888069,0.0274663632106257,0.0064593671236319,"AD","AD"
"274","SRR16303509",0.591747733867515,0.035233652098458,0.0325863812752743,0.340432232758753,"AD","AD"
"275","SRR16303510",0.288936519871282,0.168086265624623,0.339295746170735,0.203681468333361,"Control","AD"
"276","SRR16303511",0.159013010472347,0.115320841980145,0.0518665514326105,0.673799596114897,"PD","AD"
"277","SRR16303512",0.182270281997828,0.0437934096885374,0.600703526589775,0.173232781723859,"Control","Control"
"278","SRR16303513",0.120440780532322,0.25235418623168,0.451134337940671,0.176070695295327,"Control","Control"
"279","SRR16303514",0.241212858996505,0.153953505222037,0.36469248507885,0.240141150702608,"Control","AD"
"280","SRR16303515",0.039606449570712,0.755905659361983,0.172606909398241,0.0318809816690648,"ASD","Control"
"281","SRR16303517",0.554115066079898,0.235144803893383,0.0337005484232454,0.177039581603473,"AD","AD"
"282","SRR16303518",0.122733728605409,0.068476390658402,0.687162281750098,0.12162759898609,"Control","Control"
"283","SRR16303520",0.14463022033959,0.299144713949026,0.399793136227604,0.15643192948378,"Control","AD"
"284","SRR16303521",0.178965006788135,0.0240004688276285,0.625436581623213,0.171597942761023,"Control","Control"
"285","SRR16303522",0.108473506678573,0.193727062228592,0.51680459767453,0.180994833418305,"Control","Control"
"286","SRR16303523",0.432385945585883,0.362399964719055,0.0497380625942258,0.155476027100836,"AD","AD"
"287","SRR16303524",0.446520713720637,0.10657498670314,0.207810183870689,0.239094115705535,"AD","Control"
"288","SRR16303525",0.459909195201544,0.0705207869249774,0.206659391957641,0.262910625915837,"AD","AD"
"289","SRR16303526",0.589721390814398,0.0949637993730993,0.0619625892926184,0.253352220519884,"AD","AD"
"290","SRR16303528",0.0262046544930076,0.261637578940222,0.587049855244464,0.125107911322306,"Control","Control"
"291","SRR16303529",0.270054695192762,0.0251654330530512,0.571521127742377,0.133258744011809,"Control","AD"
"292","SRR16303530",0.63961802578998,0.0611905432994741,0.142338232216194,0.156853198694352,"AD","AD"
"293","SRR16303531",0.39539052942158,0.0408895945475215,0.0920793032170093,0.471640572813889,"PD","Control"
"294","SRR16303532",0.819676679996174,0.0269199651010991,0.108931513871207,0.04447184103152,"AD","AD"
"295","SRR16303533",0.421625006604482,0.0667084811725864,0.0236473244973172,0.488019187725615,"PD","Control"
"296","SRR16303534",0.544494039581199,0.297540583513577,0.030580150627683,0.127385226277541,"AD","AD"
"297","SRR16303535",0.0503383773395687,0.408098994789104,0.46101599433641,0.0805466335349179,"Control","AD"
"298","SRR16303536",0.152370594865034,0.130118055027357,0.561666665192337,0.155844684915273,"Control","AD"
"299","SRR16303537",0.0961725928847867,0.179209337116336,0.431331741241787,0.293286328757091,"Control","Control"
"300","SRR16303539",0.205949721607364,0.162102337418918,0.497196424036789,0.134751516936929,"Control","Control"
"301","SRR16303540",0.178522837773893,0.349129729061002,0.438546703752386,0.0338007294127193,"Control","Control"
"302","SRR16303541",0.105108092923051,0.0869252266666829,0.671856187587919,0.136110492822347,"Control","AD"
"303","SRR16303542",0.0323218179276167,0.68852572233549,0.0407151410530048,0.238437318683889,"ASD","Control"
"304","SRR16303543",0.428403106502861,0.272553209730464,0.249162028428699,0.0498816553379757,"AD","AD"
"305","SRR16303544",0.123274501090019,0.370094614106277,0.197115782668772,0.309515102134931,"ASD","Control"
"306","SRR16303545",0.391335460664076,0.198859993740012,0.141806271253309,0.267998274342602,"AD","AD"
"307","SRR16303547",0.741734664672118,0.0916320433036988,0.0426051926912889,0.124028099332894,"AD","AD"
"308","SRR16303548",0.41482790293119,0.0467819461453999,0.208938228428373,0.329451922495037,"AD","AD"
"309","SRR16303550",0.724563392081634,0.150505791588054,0.0630701738416078,0.061860642488704,"AD","AD"
"310","SRR16303551",0.254095740418162,0.138869855520206,0.515293771966942,0.0917406320946905,"Control","AD"
"311","SRR16303552",0.670549006228216,0.0566824566215949,0.0899364399088173,0.182832097241372,"AD","AD"
"312","SRR16303553",0.0351637860975012,0.0841318762586117,0.559798748252971,0.320905589390916,"Control","Control"
"313","SRR16303554",0.12121597391555,0.180599772805865,0.0569485797175261,0.641235673561059,"PD","Control"
"314","SRR16303555",0.29204685853988,0.0156493243124623,0.628821982624309,0.0634818345233487,"Control","AD"
"315","SRR16303556",0.392919200297653,0.232018060383642,0.175699037006065,0.19936370231264,"AD","AD"
"316","SRR16303557",0.209273429489524,0.316211088563911,0.0138162123411567,0.460699269605408,"PD","AD"
"317","SRR16303558",0.0495192142680722,0.0544153197905189,0.861401794289235,0.0346636716521735,"Control","Control"
"318","SRR16303559",0.390949570499646,0.0742438165070202,0.0815823961775744,0.45322421681576,"PD","Control"
"319","SRR18175957",0.414385611705017,0.0607831314028428,0.159012885820752,0.365818371071388,"AD","AD"
"320","SRR18175958",0.144002500386007,0.220325124034341,0.459119732350501,0.176552643229151,"Control","AD"
"321","SRR18175959",0.755511592646213,0.0612251138860942,0.140194913645835,0.0430683798218577,"AD","AD"
"322","SRR18175960",0.0156835310310648,0.847174492443204,0.109172967146428,0.0279690093793032,"ASD","Control"
"323","SRR18175961",0.026626589297056,0.0957325807964769,0.583516205693688,0.294124624212779,"Control","Control"
"324","SRR18175962",0.423532253810311,0.213514051531566,0.0757645503344836,0.287189144323639,"AD","AD"
"325","SRR18175963",0.519229948875481,0.239699484939807,0.0994363476957155,0.141634218488996,"AD","Control"
"326","SRR18175964",0.0843418192082076,0.136659183612984,0.449693906299456,0.329305090879352,"Control","Control"
"327","SRR18175965",0.250432295973005,0.321143322809451,0.37581743871591,0.0526069425016339,"Control","Control"
"328","SRR18175966",0.334990698288368,0.0794489080274066,0.0709601282978191,0.514600265386407,"PD","Control"
"329","SRR18175967",0.388179149616151,0.0423770831083343,0.440520042595419,0.128923724680096,"Control","Control"
"330","SRR18175968",0.152280926442033,0.174479382753691,0.362082855938149,0.311156834866127,"Control","Control"
"331","SRR18175969",0.228110251238764,0.522039803675194,0.110222424133168,0.139627520952874,"ASD","Control"
"332","SRR18175970",0.225416774952064,0.127294470114198,0.483515103061982,0.163773651871756,"Control","Control"
"333","SRR18175971",0.236334038893769,0.0952265543584614,0.588995782236804,0.0794436245109655,"Control","Control"
"334","SRR18175972",0.205851389498474,0.124038002426876,0.439686436829185,0.230424171245465,"Control","Control"
"335","SRR18175973",0.447446635080657,0.35513400351477,0.136966908114437,0.0604524532901362,"AD","AD"
"336","SRR18175974",0.0417708332540223,0.308179629952924,0.587340729541705,0.0627088072513492,"Control","Control"
"337","SRR18175975",0.0383528798747314,0.0355125308337445,0.517866236410436,0.408268352881088,"Control","Control"
"338","SRR18175976",0.163111363653238,0.0218087624792307,0.578528090293488,0.236551783574043,"Control","Control"
"339","SRR18175977",0.145634411255909,0.169972715463958,0.495218012486037,0.189174860794096,"Control","Control"
"340","SRR18175978",0.151387076681284,0.131389671991579,0.480691473438816,0.236531777888321,"Control","Control"
"341","SRR18175979",0.167459111460252,0.444362865764877,0.258402420513057,0.129775602261814,"ASD","Control"
"342","SRR18175980",0.25271567376199,0.0709135441632199,0.492527547536358,0.183843234538432,"Control","Control"
"343","SRR18175981",0.113741248863709,0.282505239545985,0.426756143605846,0.17699736798446,"Control","Control"
"344","SRR18175982",0.0546790190985095,0.864117848195074,0.0311928687118288,0.0500102639945872,"ASD","Control"
"345","SRR18175983",0.214262946271241,0.231318725656624,0.353010336466844,0.201407991605292,"Control","Control"
"346","SRR18175984",0.423903782958638,0.321976262462084,0.0756017929287301,0.178518161650548,"AD","AD"
"347","SRR18175985",0.17445539214469,0.181494734109561,0.452795259932679,0.191254613813071,"Control","Control"
"348","SRR18175986",0.436830505054187,0.0972773158820668,0.10479853970427,0.361093639359476,"AD","Control"
"349","SRR18175987",0.254088465483133,0.210237508138762,0.330879674546253,0.204794351831853,"Control","Control"
"350","SRR18175988",0.118691231696197,0.180803012623537,0.0121447703095607,0.688360985370706,"PD","Control"
"351","SRR18175989",0.179851223695707,0.345890695428674,0.396695912189951,0.0775621686856673,"Control","Control"
"352","SRR18175990",0.292578082565604,0.215813805167189,0.385164664220301,0.106443448046906,"Control","Control"
"353","SRR18175991",0.199616400566214,0.319522900784608,0.441323815910617,0.039536882738561,"Control","Control"
"354","SRR18175992",0.200874819048052,0.245496845986087,0.15676055770419,0.396867777261672,"PD","Control"
"355","SRR18175993",0.263532585220229,0.200749176505886,0.483264642098262,0.0524535961756227,"Control","Control"
"356","SRR18175994",0.189971786868581,0.134449855093905,0.511569286852414,0.1640090711851,"Control","Control"
"357","SRR18175995",0.152245029835813,0.0773572091421298,0.672751835540881,0.0976459254811757,"Control","AD"
"358","SRR18175996",0.0825736043620188,0.333290756812283,0.529996675750571,0.0541389630751269,"Control","Control"
"359","SRR18175997",0.271325748350414,0.138305502164599,0.329782373178771,0.260586376306216,"Control","Control"
"360","SRR18175998",0.0671826846379868,0.622100285687806,0.199098556633682,0.111618473040525,"ASD","Control"
"361","SRR18175999",0.00939913120609491,0.102047559180569,0.0636131608274821,0.824940148785854,"PD","Control"
"362","SRR18176000",0.107947578556381,0.0235461716644755,0.61772263796307,0.250783611816073,"Control","Control"
"363","SRR18176001",0.169707433836932,0.311308414743029,0.452832727676128,0.0661514237439105,"Control","Control"
"364","SRR18176002",0.0664057282107078,0.116816395225061,0.499220335944809,0.317557540619422,"Control","Control"
"365","SRR18176003",0.0244126794744827,0.178563805843057,0.325119222665213,0.471904292017247,"PD","Control"
"366","SRR18176004",0.107622959356222,0.115413317368094,0.639331590031513,0.137632133244171,"Control","Control"
"367","SRR18176005",0.120078372748494,0.149397178297801,0.514911549552023,0.215612899401682,"Control","Control"
"368","SRR18176006",0.138843473189429,0.170419305107668,0.143082609582126,0.547654612120777,"PD","AD"
"369","SRR18176007",0.0923884230049391,0.270062777896806,0.373714976149866,0.263833822948389,"Control","Control"
"370","SRR18176008",0.0991279731849641,0.103607387164832,0.762038391504603,0.0352262481456013,"Control","AD"
"371","SRR18176009",0.351417819729313,0.266927871086243,0.304884861692339,0.0767694474921055,"AD","AD"
"372","SRR18176010",0.481584682186716,0.201605819893269,0.246181974383348,0.0706275235366666,"AD","AD"
"373","SRR18176011",0.518323488514904,0.0961142946705737,0.311205447858796,0.0743567689557269,"AD","AD"
"374","SRR18176012",0.309960088348174,0.277197810407175,0.151344009381363,0.261498091863288,"AD","AD"
"375","SRR18176013",0.796249632242329,0.0349085157732794,0.0895066714206831,0.0793351805637082,"AD","AD"
"376","SRR18176014",0.417935293508365,0.310381826044552,0.107646483803607,0.164036396643475,"AD","AD"
"377","SRR18176015",0.113653182658728,0.10332236666471,0.712519241906821,0.0705052087697407,"Control","AD"
"378","SRR18176016",0.379808554592548,0.0474900429012538,0.332094411450526,0.240606991055672,"AD","AD"
"379","SRR18176017",0.127975875712703,0.121694950009229,0.547067070285049,0.203262103993019,"Control","AD"
"380","SRR18176018",0.33629941467808,0.273440383012666,0.172467828029117,0.217792374280136,"AD","AD"
"381","SRR18176019",0.19170882579932,0.206869196110625,0.448549133493499,0.152872844596556,"Control","AD"
"382","SRR18176020",0.75114349262912,0.0792819452549565,0.0321975598690568,0.137377002246867,"AD","AD"
"383","SRR18176021",0.538179536531271,0.283011779127767,0.0643029724914601,0.114505711849501,"AD","AD"
"384","SRR18176022",0.409190687782926,0.10044701516693,0.319160039642838,0.171202257407306,"AD","AD"
"385","SRR18176023",0.16087894975928,0.141944239002968,0.490641334073266,0.206535477164486,"Control","AD"
"386","SRR18176024",0.452793906358724,0.213010507716214,0.157860323251604,0.176335262673458,"AD","AD"
"387","SRR18176025",0.153226412200677,0.479443930510437,0.232433208673193,0.134896448615694,"ASD","AD"
"388","SRR18176026",0.409238041479897,0.0977185886231722,0.276981559883153,0.216061810013778,"AD","AD"
"389","SRR18176027",0.621957448974266,0.111397723501105,0.0377505557839486,0.22889427174068,"AD","AD"
"390","SRR18176028",0.411161235917818,0.258136620677421,0.188196828596774,0.142505314807988,"AD","AD"
"391","SRR18176029",0.255112790350238,0.214439580119741,0.401768624239425,0.128679005290596,"Control","AD"
"392","SRR18176030",0.192720518094701,0.134794270595663,0.601593074793043,0.0708921365165928,"Control","AD"
"393","SRR18176031",0.136543560849142,0.0707683990014568,0.574219921904512,0.218468118244889,"Control","AD"
"394","SRR18176032",0.0833205975269785,0.295853716967755,0.402586601568495,0.218239083936771,"Control","AD"
"395","SRR18176033",0.113130322630782,0.804325810071847,0.0346527755798548,0.047891091717516,"ASD","AD"
"396","SRR18176034",0.4247427090311,0.113458552882546,0.135936964951152,0.325861773135201,"AD","AD"
"397","SRR18176035",0.298875417221661,0.272977973488828,0.371956154872169,0.0561904544173418,"Control","AD"
"398","SRR18176036",0.472712322841433,0.0586964909208793,0.0663645250010069,0.402226661236681,"AD","AD"
"399","SRR18176037",0.071114215497411,0.155109986981173,0.0182143995409144,0.755561397980502,"PD","AD"
"400","SRR18176038",0.163139895199159,0.310293738136266,0.135562991823479,0.391003374841095,"PD","AD"
"401","SRR18176039",0.37320848352139,0.143465733595137,0.191468554311308,0.291857228572165,"AD","AD"
"402","SRR18176040",0.49937709644198,0.305083363870496,0.0231904356095873,0.172349104077936,"AD","AD"
"403","SRR7811020",0.311033391233675,0.200347609371714,0.108061059185076,0.380557940209535,"PD","Control"
"404","SRR7811021",0.236163639901086,0.0136721735243606,0.700613994367217,0.0495501922073361,"Control","Control"
"405","SRR7811022",0.2077290000343,0.134859871002165,0.472660635898998,0.184750493064537,"Control","Control"
"406","SRR7811023",0.327146533463066,0.239274665455937,0.252971716457787,0.180607084623211,"AD","Control"
"407","SRR7811024",0.0654695997695947,0.116559856838083,0.485314756611671,0.332655786780651,"Control","Control"
"408","SRR7811025",0.0261088157482675,0.0397038013398957,0.600649569471887,0.333537813439949,"Control","Control"
"409","SRR7811026",0.0267898099910624,0.206049167386363,0.33649361344892,0.430667409173655,"PD","Control"
"410","SRR7811027",0.331158891100729,0.0494234251335614,0.519126987879986,0.100290695885723,"Control","Control"
"411","SRR7811028",0.0203674256880871,0.140328172415197,0.612626985184577,0.226677416712139,"Control","Control"
"412","SRR7811029",0.0566766376203147,0.0429053632141441,0.824157314715981,0.0762606844495603,"Control","Control"
"413","SRR7811061",0.0687761899587695,0.381614675050395,0.462787624477499,0.0868215105133371,"Control","Control"
"414","SRR7811062",0.0689174687991907,0.426734997556548,0.174795218164892,0.329552315479369,"ASD","Control"
"415","SRR7811063",0.0881894045909971,0.284793120738712,0.601289139325349,0.0257283353449419,"Control","Control"
"416","SRR7811064",0.158403010853309,0.582205140080359,0.0628344850721011,0.196557363994231,"ASD","Control"
"417","SRR7811065",0.195863087340291,0.446869025634488,0.239095295437713,0.118172591587507,"ASD","Control"
